dump_offer_id,dump_product,dump_product_field,dump_variant,offer_type,expected_match_count,primary_protein,mentioned_proteins,is_mixed_protein_offer,mentioned_product_families,is_multi_family_offer,contains_non_meat_product,dump_spice_variant,unit_pack_weight_g,number_of_units,bonus_weight_g,total_offer_weight_g,piece_count,pack_structure,master_itemcode,master_itemname,master_item_spec,master_unit_weight_g,master_units_per_carton,protein_match,family_match,variant_match,size_match,pack_format_match,word_similarity,character_similarity,token_similarity,match_score,label,label_status,training_eligible,pair_type,match_status,label_source,review_status
D0101,Al Kabeer Krazee Chicken Nuggets 400gm x 2/ Chicken Seekh Kebab 300gm x 2/ Shish Tawook 240gm x 2/ Tandoori Chicken Tikka 240gm x 2/ Tandoori Chicken Tikka 2x240 gm,Chicken Kebabs-Frozen,No Variant,bundle,4,chicken,chicken,0,kebab|nuggets|shish_tawook|tikka,1,0,unspecified,240.0,2.0,,480.0,,multipack,CKCSB,CHICKEN SEEKH KEBAB BULK,1 kg x 5,1000.0,5.0,1,1,1,0,1,43.0,34.7,72.4,57.7,0,confirmed_negative,1,hard_negative_pack_size,requires_business_review,rule_generated,needs_review
D0101,Al Kabeer Krazee Chicken Nuggets 400gm x 2/ Chicken Seekh Kebab 300gm x 2/ Shish Tawook 240gm x 2/ Tandoori Chicken Tikka 240gm x 2/ Tandoori Chicken Tikka 2x240 gm,Chicken Kebabs-Frozen,No Variant,bundle,4,chicken,chicken,0,kebab|nuggets|shish_tawook|tikka,1,0,unspecified,240.0,2.0,,480.0,,multipack,CTBK,TURKISH BEEF KEBABS 360,360GM X 20 PKT,360.0,20.0,0,1,1,1,1,39.8,31.7,46.8,43.3,0,confirmed_negative,1,hard_negative_protein,requires_business_review,rule_generated,needs_review
D0101,Al Kabeer Krazee Chicken Nuggets 400gm x 2/ Chicken Seekh Kebab 300gm x 2/ Shish Tawook 240gm x 2/ Tandoori Chicken Tikka 240gm x 2/ Tandoori Chicken Tikka 2x240 gm,Chicken Kebabs-Frozen,No Variant,bundle,4,chicken,chicken,0,kebab|nuggets|shish_tawook|tikka,1,0,unspecified,240.0,2.0,,480.0,,multipack,VKCCSC,Chicken Cocktail  Frank 300 G  x 24,300 gm x 24 Pkts,300.0,24.0,1,0,1,1,1,47.2,41.5,46.7,47.0,0,confirmed_negative,1,hard_negative_type,requires_business_review,rule_generated,needs_review
D0101,Al Kabeer Krazee Chicken Nuggets 400gm x 2/ Chicken Seekh Kebab 300gm x 2/ Shish Tawook 240gm x 2/ Tandoori Chicken Tikka 240gm x 2/ Tandoori Chicken Tikka 2x240 gm,Chicken Kebabs-Frozen,No Variant,bundle,4,chicken,chicken,0,kebab|nuggets|shish_tawook|tikka,1,0,unspecified,240.0,2.0,,480.0,,multipack,CVSAP,VEGETABLE SAMOSA TWIN PROMO PACK,480 Gms x 10 Pkts,480.0,10.0,0,0,1,1,0,31.3,32.8,33.9,32.6,0,confirmed_negative,1,easy_negative,requires_business_review,rule_generated,needs_review
D0102,Al Kabeer Chicken Seekh Kebabs (320g),Chicken Kebabs-Frozen,No Variant,single_product,1,chicken,chicken,0,kebab,0,0,unspecified,320.0,1.0,,320.0,,single_pack,CKCS,8 CHICKEN SEEKH KEBAB,320 Gms x 24 Pkts,320.0,24.0,1,1,1,1,1,69.5,61.0,66.7,68.1,1,confirmed_positive,1,positive,exact_single_sku,rule_generated,approved
D0102,Al Kabeer Chicken Seekh Kebabs (320g),Chicken Kebabs-Frozen,No Variant,single_product,1,chicken,chicken,0,kebab,0,0,unspecified,320.0,1.0,,320.0,,single_pack,CKCSB,CHICKEN SEEKH KEBAB BULK,1 kg x 5,1000.0,5.0,1,1,1,0,1,71.3,59.1,64.9,68.1,0,confirmed_negative,1,hard_negative_pack_size,exact_single_sku,rule_generated,approved
D0102,Al Kabeer Chicken Seekh Kebabs (320g),Chicken Kebabs-Frozen,No Variant,single_product,1,chicken,chicken,0,kebab,0,0,unspecified,320.0,1.0,,320.0,,single_pack,CKBS,8 BEEF SEEKH KEBAB,320 Gms x 24 Pkts,320.0,24.0,0,1,1,1,1,51.8,50.0,53.8,52.8,0,confirmed_negative,1,hard_negative_protein,exact_single_sku,rule_generated,approved
D0102,Al Kabeer Chicken Seekh Kebabs (320g),Chicken Kebabs-Frozen,No Variant,single_product,1,chicken,chicken,0,kebab,0,0,unspecified,320.0,1.0,,320.0,,single_pack,CKSAPR,AK PRO CHICKEN SAMOSA,4 X 1.2 KGS,1200.0,,1,0,1,0,1,53.1,49.6,50.0,51.5,0,confirmed_negative,1,hard_negative_type,exact_single_sku,rule_generated,approved
D0102,Al Kabeer Chicken Seekh Kebabs (320g),Chicken Kebabs-Frozen,No Variant,single_product,1,chicken,chicken,0,kebab,0,0,unspecified,320.0,1.0,,320.0,,single_pack,CKBCS,BEEF COCKTAIL SAUSAGES,400 Gms x 20 Pkts,400.0,20.0,0,0,1,0,1,37.4,35.8,35.3,36.3,0,confirmed_negative,1,easy_negative,exact_single_sku,rule_generated,approved
D0103,Al Kabeer Turkish Chicken Kebabs 360 gm,Chicken Kebabs-Frozen,No Variant,single_product,1,chicken,chicken,0,kebab,0,0,unspecified,360.0,1.0,,360.0,,single_pack,CKTCK,TURKISH CHICKEN KEBAB,360gms x 20 Pkts,360.0,20.0,1,1,1,1,1,70.6,63.9,68.3,69.4,1,confirmed_positive,1,positive,exact_single_sku,rule_generated,approved
D0103,Al Kabeer Turkish Chicken Kebabs 360 gm,Chicken Kebabs-Frozen,No Variant,single_product,1,chicken,chicken,0,kebab,0,0,unspecified,360.0,1.0,,360.0,,single_pack,CKCS,8 CHICKEN SEEKH KEBAB,320 Gms x 24 Pkts,320.0,24.0,1,1,1,0,1,68.3,51.7,62.7,65.5,0,confirmed_negative,1,hard_negative_pack_size,exact_single_sku,rule_generated,approved
D0103,Al Kabeer Turkish Chicken Kebabs 360 gm,Chicken Kebabs-Frozen,No Variant,single_product,1,chicken,chicken,0,kebab,0,0,unspecified,360.0,1.0,,360.0,,single_pack,CTBK,TURKISH BEEF KEBABS 360,360GM X 20 PKT,360.0,20.0,0,1,1,1,1,56.2,51.2,63.2,59.7,0,confirmed_negative,1,hard_negative_protein,exact_single_sku,rule_generated,approved
D0103,Al Kabeer Turkish Chicken Kebabs 360 gm,Chicken Kebabs-Frozen,No Variant,single_product,1,chicken,chicken,0,kebab,0,0,unspecified,360.0,1.0,,360.0,,single_pack,CKNK,KRAZEE CHICKEN NUGGETS 400,400 Gms x 12 Pkts,400.0,12.0,1,0,1,1,1,56.1,45.5,55.8,55.9,0,confirmed_negative,1,hard_negative_type,exact_single_sku,rule_generated,approved
D0103,Al Kabeer Turkish Chicken Kebabs 360 gm,Chicken Kebabs-Frozen,No Variant,single_product,1,chicken,chicken,0,kebab,0,0,unspecified,360.0,1.0,,360.0,,single_pack,VVGP9,GREEN PEAS 900,900 gm x 10 Pkts,900.0,10.0,0,0,1,0,1,39.6,39.6,40.0,39.8,0,confirmed_negative,1,easy_negative,exact_single_sku,rule_generated,approved
D0105,Al Kabeer Chicken Kibbeh 400 gm,Chicken Kibbeh-Frozen,No Variant,single_product,1,chicken,chicken,0,kibbeh,0,0,unspecified,400.0,1.0,,400.0,,single_pack,CKK,CHICKEN KIBBEH 400,400 Gms x 12 Pkts,400.0,12.0,1,1,1,1,1,67.8,56.2,73.5,70.6,1,confirmed_positive,1,positive,exact_single_sku,rule_generated,approved
D0105,Al Kabeer Chicken Kibbeh 400 gm,Chicken Kibbeh-Frozen,No Variant,single_product,1,chicken,chicken,0,kibbeh,0,0,unspecified,400.0,1.0,,400.0,,single_pack,CKCK,CHICKEN KOFTA 300,300 Gms x 20 Pkts,300.0,20.0,1,1,1,0,1,57.1,43.7,53.3,55.2,0,confirmed_negative,1,hard_negative_pack_size,exact_single_sku,rule_generated,approved
D0105,Al Kabeer Chicken Kibbeh 400 gm,Chicken Kibbeh-Frozen,No Variant,single_product,1,chicken,chicken,0,kibbeh,0,0,unspecified,400.0,1.0,,400.0,,single_pack,CBK,BEEF KIBBEH 400,400 Gms x 12 Pkts,400.0,12.0,0,1,1,1,1,50.4,43.5,50.0,50.2,0,confirmed_negative,1,hard_negative_protein,exact_single_sku,rule_generated,approved
D0105,Al Kabeer Chicken Kibbeh 400 gm,Chicken Kibbeh-Frozen,No Variant,single_product,1,chicken,chicken,0,kibbeh,0,0,unspecified,400.0,1.0,,400.0,,single_pack,CKCS,8 CHICKEN SEEKH KEBAB,320 Gms x 24 Pkts,320.0,24.0,1,0,1,0,1,62.5,46.4,61.3,61.9,0,confirmed_negative,1,hard_negative_type,exact_single_sku,rule_generated,approved
D0105,Al Kabeer Chicken Kibbeh 400 gm,Chicken Kibbeh-Frozen,No Variant,single_product,1,chicken,chicken,0,kibbeh,0,0,unspecified,400.0,1.0,,400.0,,single_pack,CFSA,FISH STICKS BULK,1 Kgs x 5 Pkts,1000.0,5.0,0,0,1,0,1,30.9,30.9,28.9,29.9,0,confirmed_negative,1,easy_negative,exact_single_sku,rule_generated,approved
D0106,ALKABEER CHICKEN KOFTA/VEGETABLE SAMOSA/SPRING ROLL/ROLLS 240/300/280 gm,Chicken Kofta-Frozen,No Variant,bundle,2,,chicken|veg,1,samosa|spring_roll,1,1,unspecified,240.0,1.0,,240.0,,single_pack,CKSR,8 CHICKEN SPRING ROLLS,280 Gms x 20 Pkts,280.0,20.0,1,1,1,1,1,60.0,48.8,57.8,58.9,1,confirmed_positive,1,positive,requires_business_review,rule_generated,needs_review
D0106,ALKABEER CHICKEN KOFTA/VEGETABLE SAMOSA/SPRING ROLL/ROLLS 240/300/280 gm,Chicken Kofta-Frozen,No Variant,bundle,2,,chicken|veg,1,samosa|spring_roll,1,1,unspecified,240.0,1.0,,240.0,,single_pack,CKSRA,CHICKEN SPRING ROLL BULK (5*1120G),1.12 kg x 5 pkts,1120.0,5.0,1,1,1,0,1,54.6,40.4,46.4,50.5,0,confirmed_negative,1,hard_negative_pack_size,requires_business_review,rule_generated,needs_review
D0106,ALKABEER CHICKEN KOFTA/VEGETABLE SAMOSA/SPRING ROLL/ROLLS 240/300/280 gm,Chicken Kofta-Frozen,No Variant,bundle,2,,chicken|veg,1,samosa|spring_roll,1,1,unspecified,240.0,1.0,,240.0,,single_pack,CMSAA,MUTTON SAMOSAS BULK,1.2 Kgs x 4 Pkts,1200.0,4.0,0,1,1,0,1,37.8,33.8,38.4,38.1,0,confirmed_negative,1,hard_negative_protein,requires_business_review,rule_generated,needs_review
D0106,ALKABEER CHICKEN KOFTA/VEGETABLE SAMOSA/SPRING ROLL/ROLLS 240/300/280 gm,Chicken Kofta-Frozen,No Variant,bundle,2,,chicken|veg,1,samosa|spring_roll,1,1,unspecified,240.0,1.0,,240.0,,single_pack,VKCCSC,Chicken Cocktail  Frank 300 G  x 24,300 gm x 24 Pkts,300.0,24.0,1,0,1,1,1,47.2,40.7,49.3,48.2,0,confirmed_negative,1,hard_negative_type,requires_business_review,rule_generated,needs_review
D0106,ALKABEER CHICKEN KOFTA/VEGETABLE SAMOSA/SPRING ROLL/ROLLS 240/300/280 gm,Chicken Kofta-Frozen,No Variant,bundle,2,,chicken|veg,1,samosa|spring_roll,1,1,unspecified,240.0,1.0,,240.0,,single_pack,CTBK,TURKISH BEEF KEBABS 360,360GM X 20 PKT,360.0,20.0,0,0,1,0,1,37.9,35.3,38.4,38.2,0,confirmed_negative,1,easy_negative,requires_business_review,rule_generated,needs_review
D0107,Al Kabeer Chicken Nuggets /Kofta (270 gm),Chicken Kofta-Frozen,No Variant,single_product,1,chicken,chicken,0,nuggets,0,0,unspecified,270.0,1.0,,270.0,,single_pack,CKN,CHICKEN NUGGETS,270 Gms x 20 Pkts,270.0,20.0,1,1,1,1,1,59.5,52.3,59.8,59.6,1,confirmed_positive,1,positive,exact_single_sku,rule_generated,approved
D0107,Al Kabeer Chicken Nuggets /Kofta (270 gm),Chicken Kofta-Frozen,No Variant,single_product,1,chicken,chicken,0,nuggets,0,0,unspecified,270.0,1.0,,270.0,,single_pack,CKNK,KRAZEE CHICKEN NUGGETS 400,400 Gms x 12 Pkts,400.0,12.0,1,1,1,0,1,57.1,52.6,63.8,60.5,0,confirmed_negative,1,hard_negative_pack_size,exact_single_sku,rule_generated,approved
D0107,Al Kabeer Chicken Nuggets /Kofta (270 gm),Chicken Kofta-Frozen,No Variant,single_product,1,chicken,chicken,0,nuggets,0,0,unspecified,270.0,1.0,,270.0,,single_pack,VSC,SWEET CORN 400,400 gm x 20 Pkts,400.0,20.0,0,1,1,0,1,41.1,39.3,43.0,42.0,0,confirmed_negative,1,hard_negative_protein,exact_single_sku,rule_generated,approved
D0107,Al Kabeer Chicken Nuggets /Kofta (270 gm),Chicken Kofta-Frozen,No Variant,single_product,1,chicken,chicken,0,nuggets,0,0,unspecified,270.0,1.0,,270.0,,single_pack,CKCS,8 CHICKEN SEEKH KEBAB,320 Gms x 24 Pkts,320.0,24.0,1,0,1,0,1,56.2,44.6,50.5,53.4,0,confirmed_negative,1,hard_negative_type,exact_single_sku,rule_generated,approved
D0107,Al Kabeer Chicken Nuggets /Kofta (270 gm),Chicken Kofta-Frozen,No Variant,single_product,1,chicken,chicken,0,nuggets,0,0,unspecified,270.0,1.0,,270.0,,single_pack,CLKA,LAMB KIBBEH BULK,1 Kgs x 5 Pkts,1000.0,5.0,0,0,1,0,1,35.8,35.8,38.8,37.3,0,confirmed_negative,1,easy_negative,exact_single_sku,rule_generated,approved
D0108,Al Kabeer Chicken Kofta 300 gm,Chicken Kofta-Frozen,No Variant,single_product,1,chicken,chicken,0,,0,0,unspecified,300.0,1.0,,300.0,,single_pack,CKCK,CHICKEN KOFTA 300,300 Gms x 20 Pkts,300.0,20.0,1,1,1,1,1,65.0,54.7,72.3,68.6,1,confirmed_positive,1,positive,exact_single_sku,rule_generated,approved
D0108,Al Kabeer Chicken Kofta 300 gm,Chicken Kofta-Frozen,No Variant,single_product,1,chicken,chicken,0,,0,0,unspecified,300.0,1.0,,300.0,,single_pack,CKK,CHICKEN KIBBEH 400,400 Gms x 12 Pkts,400.0,12.0,1,1,1,0,1,60.5,43.7,53.3,56.9,0,confirmed_negative,1,hard_negative_pack_size,exact_single_sku,rule_generated,approved
D0108,Al Kabeer Chicken Kofta 300 gm,Chicken Kofta-Frozen,No Variant,single_product,1,chicken,chicken,0,,0,0,unspecified,300.0,1.0,,300.0,,single_pack,CBK,BEEF KIBBEH 400,400 Gms x 12 Pkts,400.0,12.0,0,1,1,0,1,42.5,38.9,41.4,41.9,0,confirmed_negative,1,hard_negative_protein,exact_single_sku,rule_generated,approved
D0109, Al KABEER ZING CHICKEN LOLLYPOP CRATERING 1KG,Chicken Lollipop-Frozen,No Variant,single_product,1,chicken,chicken,0,lollipop,0,0,unspecified,1000.0,1.0,,1000.0,,single_pack,CKZLA,ZING CHICKEN LOLLIPOP BULK (5*1KG),1 Kgs x 5 Pkts,1000.0,5.0,1,1,1,1,1,60.1,54.9,61.0,60.6,1,confirmed_positive,1,positive,exact_single_sku,rule_generated,approved
D0109, Al KABEER ZING CHICKEN LOLLYPOP CRATERING 1KG,Chicken Lollipop-Frozen,No Variant,single_product,1,chicken,chicken,0,lollipop,0,0,unspecified,1000.0,1.0,,1000.0,,single_pack,CKZL,ZING CHICKEN LOLLIPOP 420,420 Gms x 12 Pkts,420.0,12.0,1,1,1,0,1,62.3,59.4,61.1,61.7,0,confirmed_negative,1,hard_negative_pack_size,exact_single_sku,rule_generated,approved
D0109, Al KABEER ZING CHICKEN LOLLYPOP CRATERING 1KG,Chicken Lollipop-Frozen,No Variant,single_product,1,chicken,chicken,0,lollipop,0,0,unspecified,1000.0,1.0,,1000.0,,single_pack,CSPCAPR,AK PRO JUMBO PRAWN CRISPIES,10 X 1 KGS,1000.0,,0,1,1,1,1,38.0,31.0,38.3,38.1,0,confirmed_negative,1,hard_negative_protein,exact_single_sku,rule_generated,approved
D0109, Al KABEER ZING CHICKEN LOLLYPOP CRATERING 1KG,Chicken Lollipop-Frozen,No Variant,single_product,1,chicken,chicken,0,lollipop,0,0,unspecified,1000.0,1.0,,1000.0,,single_pack,CKSR,8 CHICKEN SPRING ROLLS,280 Gms x 20 Pkts,280.0,20.0,1,0,1,0,1,52.9,45.6,50.0,51.5,0,confirmed_negative,1,hard_negative_type,exact_single_sku,rule_generated,approved
D0109, Al KABEER ZING CHICKEN LOLLYPOP CRATERING 1KG,Chicken Lollipop-Frozen,No Variant,single_product,1,chicken,chicken,0,lollipop,0,0,unspecified,1000.0,1.0,,1000.0,,single_pack,CBBAGPR,AK PRO BEEF BURGER 24,1.392 kg x 6 Pkts,1392.0,6.0,0,0,1,0,1,36.9,36.9,36.9,36.9,0,confirmed_negative,1,easy_negative,exact_single_sku,rule_generated,approved
D0110,Al Kabeer Zing Chicken Lollipop 420gm,Chicken Lollipop-Frozen,No Variant,single_product,1,chicken,chicken,0,lollipop,0,0,unspecified,420.0,1.0,,420.0,,single_pack,CKZL,ZING CHICKEN LOLLIPOP 420,420 Gms x 12 Pkts,420.0,12.0,1,1,1,1,1,67.7,66.2,72.4,70.1,1,confirmed_positive,1,positive,exact_single_sku,rule_generated,approved
D0110,Al Kabeer Zing Chicken Lollipop 420gm,Chicken Lollipop-Frozen,No Variant,single_product,1,chicken,chicken,0,lollipop,0,0,unspecified,420.0,1.0,,420.0,,single_pack,CKZLA,ZING CHICKEN LOLLIPOP BULK (5*1KG),1 Kgs x 5 Pkts,1000.0,5.0,1,1,1,0,1,60.7,55.2,72.4,66.6,0,confirmed_negative,1,hard_negative_pack_size,exact_single_sku,rule_generated,approved
D0110,Al Kabeer Zing Chicken Lollipop 420gm,Chicken Lollipop-Frozen,No Variant,single_product,1,chicken,chicken,0,lollipop,0,0,unspecified,420.0,1.0,,420.0,,single_pack,CZSB,Zing Shrimps,750 gm x 8 Pkts,750.0,8.0,0,1,1,0,1,36.7,33.0,36.8,36.7,0,confirmed_negative,1,hard_negative_protein,exact_single_sku,rule_generated,approved
D0110,Al Kabeer Zing Chicken Lollipop 420gm,Chicken Lollipop-Frozen,No Variant,single_product,1,chicken,chicken,0,lollipop,0,0,unspecified,420.0,1.0,,420.0,,single_pack,CKZS,ZING CHICKEN STRIPS,320 Gms x 20 Pkts,320.0,20.0,1,0,1,0,1,54.7,51.3,57.5,56.1,0,confirmed_negative,1,hard_negative_type,exact_single_sku,rule_generated,approved
D0110,Al Kabeer Zing Chicken Lollipop 420gm,Chicken Lollipop-Frozen,No Variant,single_product,1,chicken,chicken,0,lollipop,0,0,unspecified,420.0,1.0,,420.0,,single_pack,CFS,FISH FINGERS 300,300 Gms x 20 Pkts,300.0,20.0,0,0,1,0,1,31.4,29.8,31.3,31.4,0,confirmed_negative,1,easy_negative,exact_single_sku,rule_generated,approved
D0111,Al Kabeer Chicken/Beef Meat Ball 1 kg,Chicken Meatballs-Frozen,No Variant,multiple_choice,2,,beef|chicken,1,meatballs,0,0,unspecified,1000.0,1.0,,1000.0,,single_pack,CKMBA,CHICKEN MEAT BALLS BULK,1 Kgs x 6 Pkts,1000.0,6.0,1,1,1,1,1,61.4,58.3,57.7,59.6,1,confirmed_positive,1,positive,requires_business_review,rule_generated,needs_review
D0111,Al Kabeer Chicken/Beef Meat Ball 1 kg,Chicken Meatballs-Frozen,No Variant,multiple_choice,2,,beef|chicken,1,meatballs,0,0,unspecified,1000.0,1.0,,1000.0,,single_pack,CKMB,CHICKEN MEAT BALLS,300 Gms x 20 Pkts,300.0,20.0,1,1,1,0,1,63.3,61.7,54.2,58.8,0,confirmed_negative,1,hard_negative_pack_size,requires_business_review,rule_generated,needs_review
D0111,Al Kabeer Chicken/Beef Meat Ball 1 kg,Chicken Meatballs-Frozen,No Variant,multiple_choice,2,,beef|chicken,1,meatballs,0,0,unspecified,1000.0,1.0,,1000.0,,single_pack,VSC10,SWEET CORN BULK,1 kg x 10 Pkts,1000.0,10.0,0,1,1,1,1,41.1,37.5,41.6,41.3,0,confirmed_negative,1,hard_negative_protein,requires_business_review,rule_generated,needs_review
D0111,Al Kabeer Chicken/Beef Meat Ball 1 kg,Chicken Meatballs-Frozen,No Variant,multiple_choice,2,,beef|chicken,1,meatballs,0,0,unspecified,1000.0,1.0,,1000.0,,single_pack,CKCSB,CHICKEN SEEKH KEBAB BULK,1 kg x 5,1000.0,5.0,1,0,1,1,1,57.6,50.8,54.3,56.0,0,confirmed_negative,1,hard_negative_type,requires_business_review,rule_generated,needs_review
D0111,Al Kabeer Chicken/Beef Meat Ball 1 kg,Chicken Meatballs-Frozen,No Variant,multiple_choice,2,,beef|chicken,1,meatballs,0,0,unspecified,1000.0,1.0,,1000.0,,single_pack,CFBFA,BREADED FISH FILLET BULK,1 Kgs x 5 Pkts,1000.0,5.0,0,0,1,1,1,34.9,41.3,35.8,35.4,0,confirmed_negative,1,easy_negative,requires_business_review,rule_generated,needs_review
D0113,Al Kabeer Meat Balls Chicken 300 gm,Chicken Meatballs-Frozen,No Variant,single_product,1,chicken,chicken,0,meatballs,0,0,unspecified,300.0,1.0,,300.0,,single_pack,CKMB,CHICKEN MEAT BALLS,300 Gms x 20 Pkts,300.0,20.0,1,1,1,1,1,71.2,57.6,69.8,70.5,1,confirmed_positive,1,positive,exact_single_sku,rule_generated,approved
D0113,Al Kabeer Meat Balls Chicken 300 gm,Chicken Meatballs-Frozen,No Variant,single_product,1,chicken,chicken,0,meatballs,0,0,unspecified,300.0,1.0,,300.0,,single_pack,CKMBA,CHICKEN MEAT BALLS BULK,1 Kgs x 6 Pkts,1000.0,6.0,1,1,1,0,1,64.0,56.0,62.1,63.0,0,confirmed_negative,1,hard_negative_pack_size,exact_single_sku,rule_generated,approved
D0113,Al Kabeer Meat Balls Chicken 300 gm,Chicken Meatballs-Frozen,No Variant,single_product,1,chicken,chicken,0,meatballs,0,0,unspecified,300.0,1.0,,300.0,,single_pack,CMBAKAPR,AK PRO Beef Meat Balls 1 kg x 10,1 kg x 10,1000.0,10.0,0,1,1,0,1,43.5,50.7,54.3,48.9,0,confirmed_negative,1,hard_negative_protein,exact_single_sku,rule_generated,approved
D0113,Al Kabeer Meat Balls Chicken 300 gm,Chicken Meatballs-Frozen,No Variant,single_product,1,chicken,chicken,0,meatballs,0,0,unspecified,300.0,1.0,,300.0,,single_pack,CKSAA,CHICKEN SAMOSAS BULK,1.2 Kgs x 4 Pkts,1200.0,4.0,1,0,1,0,1,56.4,42.7,51.6,54.0,0,confirmed_negative,1,hard_negative_type,exact_single_sku,rule_generated,approved
D0113,Al Kabeer Meat Balls Chicken 300 gm,Chicken Meatballs-Frozen,No Variant,single_product,1,chicken,chicken,0,meatballs,0,0,unspecified,300.0,1.0,,300.0,,single_pack,CLKA,LAMB KIBBEH BULK,1 Kgs x 5 Pkts,1000.0,5.0,0,0,1,0,1,39.7,36.4,39.6,39.6,0,confirmed_negative,1,easy_negative,exact_single_sku,rule_generated,approved
D0114,Al Kabeer Hot & Spicy Chicken Nuggets 1Kg,Chicken Nuggets-Frozen,Hot & Spicy,single_product,1,chicken,chicken,0,nuggets,0,0,spicy,1000.0,1.0,,1000.0,,single_pack,CKNHSA,CHICKEN NUGGETS HOT & SPICY BULK,1 Kgs x 5 Pkts,1000.0,5.0,1,1,1,1,1,79.5,67.9,79.4,79.4,1,confirmed_positive,1,positive,exact_single_sku,rule_generated,approved
D0114,Al Kabeer Hot & Spicy Chicken Nuggets 1Kg,Chicken Nuggets-Frozen,Hot & Spicy,single_product,1,chicken,chicken,0,nuggets,0,0,spicy,1000.0,1.0,,1000.0,,single_pack,CKNHSD,Chicken Nuggets HOT n SPICY,750 g. x 8,750.0,,1,1,1,0,1,76.1,69.0,75.8,75.9,0,confirmed_negative,1,hard_negative_pack_size,exact_single_sku,rule_generated,approved
D0114,Al Kabeer Hot & Spicy Chicken Nuggets 1Kg,Chicken Nuggets-Frozen,Hot & Spicy,single_product,1,chicken,chicken,0,nuggets,0,0,spicy,1000.0,1.0,,1000.0,,single_pack,VSC10,SWEET CORN BULK,1 kg x 10 Pkts,1000.0,10.0,0,1,1,1,1,38.1,36.5,39.1,38.6,0,confirmed_negative,1,hard_negative_protein,exact_single_sku,rule_generated,approved
D0114,Al Kabeer Hot & Spicy Chicken Nuggets 1Kg,Chicken Nuggets-Frozen,Hot & Spicy,single_product,1,chicken,chicken,0,nuggets,0,0,spicy,1000.0,1.0,,1000.0,,single_pack,CKBBS,8 BREADED CHICKEN BURGER HOT & SPICY,400 gm x 12 Pkts,400.0,12.0,1,0,1,0,1,56.6,57.8,63.3,60.0,0,confirmed_negative,1,hard_negative_type,exact_single_sku,rule_generated,approved
D0114,Al Kabeer Hot & Spicy Chicken Nuggets 1Kg,Chicken Nuggets-Frozen,Hot & Spicy,single_product,1,chicken,chicken,0,nuggets,0,0,spicy,1000.0,1.0,,1000.0,,single_pack,CKNTMP,Tempura Chicken Nuggets Non Spicy,750 GMS X 8 PKT,750.0,8.0,1,1,0,0,1,62.9,57.9,67.7,65.3,0,confirmed_negative,1,hard_negative_variant,exact_single_sku,rule_generated,approved
D0114,Al Kabeer Hot & Spicy Chicken Nuggets 1Kg,Chicken Nuggets-Frozen,Hot & Spicy,single_product,1,chicken,chicken,0,nuggets,0,0,spicy,1000.0,1.0,,1000.0,,single_pack,CVSAA,VEGETABLE SAMOSAS BULK,1.2 Kgs x 4 Pkts,1200.0,4.0,0,0,1,0,1,33.6,35.0,33.0,33.3,0,confirmed_negative,1,easy_negative,exact_single_sku,rule_generated,approved
D0115,Al Kabeer Chicken Pop Corn 750gm+250gm,Chicken Nuggets-Frozen,No Variant,multiple_choice,2,,chicken|veg,1,nuggets|popcorn,1,0,unspecified,750.0,1.0,,750.0,,single_pack,CKNKDA,KRAZEE CHICKEN NUGGETS SPICY 750 GRM,750 GMS X 8 PKT,750.0,8.0,1,1,1,1,1,54.7,50.7,65.3,60.0,1,confirmed_positive,1,positive,requires_business_review,rule_generated,needs_review
D0115,Al Kabeer Chicken Pop Corn 750gm+250gm,Chicken Nuggets-Frozen,No Variant,multiple_choice,2,,chicken|veg,1,nuggets|popcorn,1,0,unspecified,750.0,1.0,,750.0,,single_pack,CKNK,KRAZEE CHICKEN NUGGETS 400,400 Gms x 12 Pkts,400.0,12.0,1,1,1,0,1,54.5,51.5,58.1,56.3,0,confirmed_negative,1,hard_negative_pack_size,requires_business_review,rule_generated,needs_review
D0115,Al Kabeer Chicken Pop Corn 750gm+250gm,Chicken Nuggets-Frozen,No Variant,multiple_choice,2,,chicken|veg,1,nuggets|popcorn,1,0,unspecified,750.0,1.0,,750.0,,single_pack,CMBAKAPR,AK PRO Beef Meat Balls 1 kg x 10,1 kg x 10,1000.0,10.0,0,1,1,1,1,31.7,28.8,41.5,36.6,0,confirmed_negative,1,hard_negative_protein,requires_business_review,rule_generated,needs_review
D0115,Al Kabeer Chicken Pop Corn 750gm+250gm,Chicken Nuggets-Frozen,No Variant,multiple_choice,2,,chicken|veg,1,nuggets|popcorn,1,0,unspecified,750.0,1.0,,750.0,,single_pack,CCF,CHICKEN FRIES,12 PKTS X 400 GRM,400.0,12.0,1,0,1,0,1,53.7,47.2,47.3,50.5,0,confirmed_negative,1,hard_negative_type,requires_business_review,rule_generated,needs_review
D0115,Al Kabeer Chicken Pop Corn 750gm+250gm,Chicken Nuggets-Frozen,No Variant,multiple_choice,2,,chicken|veg,1,nuggets|popcorn,1,0,unspecified,750.0,1.0,,750.0,,single_pack,CBBOT,TAYEBAT BEEF BURGERS ONION BULK,1 Kgs x 9 Pkts,1000.0,9.0,0,0,1,1,1,27.3,31.7,29.2,28.3,0,confirmed_negative,1,easy_negative,requires_business_review,rule_generated,needs_review
