dump_row_id,offerid,offer_name,brand_name,dump_product,dump_variant,dump_segment,dump_packsize,candidate_rank,master_itemcode,master_itemname,master_item_spec,master_category,match_score,token_set_score,wratio_score,size_status,top1_margin,label,label_source
10564,27211504,"Alkabeer ZING NON SPICY OR SPICY CHICKEN STRIPS, 750 gm",Al Kabeer,Chicken Strips-Frozen,No Variant,Marinated & Breaded,750 gm,1,CCKSB,CHICKEN STICKS BULK,1 Kgs x 5 Pkts,STICKS & FINGERS,54.93,49.59,85.5,conflict,0.13,,manual_required
10569,27211801,"Al Kabeer HOT & CRISPY BREADED CHICKEN OR BREADED FILLET, 750 gm",Al Kabeer,Chicken Fillets-Frozen,No Variant,Marinated & Breaded,750 gm,1,CCF,CHICKEN FRIES,12 PKTS X 400 GRM,POP-CORN & CHICKEN FRIES,54.27,47.69,85.5,conflict,0.45,,manual_required
10570,27211801,"Al Kabeer HOT & CRISPY BREADED CHICKEN OR BREADED FILLET, 750 gm",Al Kabeer,Chicken Fillets-Frozen,Spicy,Marinated & Breaded,750 gm,1,CCF,CHICKEN FRIES,12 PKTS X 400 GRM,POP-CORN & CHICKEN FRIES,54.94,49.6,85.5,conflict,0.44,,manual_required
10572,27212393,Al Kabeer Paneer Cubes 200 gm,Al Kabeer,Paneer,No Variant,Paneer,200 gm,1,CKCCR,CHICKEN ‘N’ CHEESE RINGS 300,300 gms x 12 pkts,POP-CORN & CHICKEN FRIES,52.79,43.48,85.5,conflict,0.32,,manual_required
10573,27213648,Al Kabeer BUTTER CHICKEN ZING FILLET 700 gm,Al Kabeer,Chicken Fillets-Frozen,No Variant,Zing,700 gm,1,CKSK,SHISH KEBAB,600 Gms x 12 Pkts,KEBAB,53.13,44.44,85.5,conflict,0.31,,manual_required
10575,27213820,Al Kabeer Punjabi Samosa 900 gm ,Al Kabeer,Samosa-Frozen,Punjabi,"Frozen Pizzas, Wraps, Sandwiches",900 gm,1,CCSAK,12 CHEESE SAMOSAS,240 Gms x 20 Pkts,SAMOSA,53.89,46.6,85.5,conflict,0.67,,manual_required
10584,27216791,Al Kabeer BLACBERRIES / BLUEBERRIES 350 gm,Al Kabeer,Blueberries-Frozen,No Variant,Frozen Fruits,350 gm,1,CBBO,4 BEEF BURGERS,200 Gms x 30 Pkt,BURGERS,53.05,44.21,85.5,conflict,0.86,,manual_required
10588,27217810,Al Kabeer Chicken Nuggets/Krazy (750 gm),Al Kabeer,Chicken Nuggets-Frozen,No Variant,Marinated & Breaded,750 gm,1,CFB,BEEF FRANKS,454 Gms x 20 Pkts,SAUSAGES,52.31,42.11,85.5,conflict,0.06,,manual_required
10589,27217811,Al Kabeer Zing Chicken Strips Smoked Buffalo / Spicy Sriracha Flavour (700 gm),Al Kabeer,Chicken Strips-Frozen,Spicy,Zing,700 gm,1,CCKSB,CHICKEN STICKS BULK,1 Kgs x 5 Pkts,STICKS & FINGERS,54.3,47.79,85.5,conflict,0.16,,manual_required
10590,27217811,Al Kabeer Zing Chicken Strips Smoked Buffalo / Spicy Sriracha Flavour (700 gm),Al Kabeer,Chicken Strips-Frozen,No Variant,Zing,700 gm,1,CCF,CHICKEN FRIES,12 PKTS X 400 GRM,POP-CORN & CHICKEN FRIES,54.4,48.06,85.5,conflict,1.21,,manual_required
10591,27217841,Al Kabeer Butter Chicken Zing Fillets (700 gm),Al Kabeer,Chicken Fillets-Frozen,No Variant,Zing,700 gm,1,CKSAPR,AK PRO CHICKEN SAMOSA,4 X 1.2 KGS,SAMOSA,53.96,46.81,85.5,conflict,0.67,,manual_required
10594,27217940,Al Kabeer Blackberries / Blueberries (350 gm),Al Kabeer,Blueberries-Frozen,No Variant,Frozen Fruits,350 gm,1,CBBO,4 BEEF BURGERS,200 Gms x 30 Pkt,BURGERS,52.89,43.75,85.5,conflict,0.86,,manual_required
10601,27222675,Alkabeer Chicken Burger Jumbo 10 pcs 1 kg,Al Kabeer,Chicken Burger-Frozen,Unbreaded,Frozen Burger,1 kg,1,CFBJ,JUMBO HOTDOGS,400 Gms x 20 Pkts,SAUSAGES,54.89,49.48,85.5,conflict,0.21,,manual_required
10605,27223628,Al Kabeer Punjabi Samosa 900 gm,Al Kabeer,Samosa-Frozen,Punjabi,"Frozen Pizzas, Wraps, Sandwiches",900 gm,1,CCSAK,12 CHEESE SAMOSAS,240 Gms x 20 Pkts,SAMOSA,53.89,46.6,85.5,conflict,0.67,,manual_required
10607,27223630,Alkabeer Butter Chicken Zing Fillet 700 gm,Al Kabeer,Chicken Fillets-Frozen,No Variant,Zing,700 gm,1,CKSK,SHISH KEBAB,600 Gms x 12 Pkts,KEBAB,53.13,44.44,85.5,conflict,0.31,,manual_required
10616,27225933,Al Kabeer Breaded Chicken Fillet 750 gm,Al Kabeer,Chicken Fillets-Frozen,Spicy,Marinated & Breaded,750 gm,1,CKJCNA,JUMBO CHICKEN NUGGETS,1 Kgs x 5 Pkts,NUGGETS,52.82,43.56,85.5,conflict,0.25,,manual_required
10627,27234417,Al Kabeer Paneer Cube 200 gm,Al Kabeer,Paneer,No Variant,Paneer,200 gm,1,CKCCNS,CHICKEN & CHEESE STICKS HOT & SPICY,250 gm x 20 Pkts,STICKS & FINGERS,51.88,40.86,85.5,conflict,0.3,,manual_required
10631,27234918,Al Kabeer Paneer Cube 200 gm,Al Kabeer,Paneer,No Variant,Paneer,200 gm,1,CKCCNS,CHICKEN & CHEESE STICKS HOT & SPICY,250 gm x 20 Pkts,STICKS & FINGERS,51.88,40.86,85.5,conflict,0.3,,manual_required
10633,27234919,Al Kabeer Breaded Chicken Fillet / Nuggets 750 gm,Al Kabeer,Chicken Nuggets-Frozen,No Variant,Marinated & Breaded,750 gm,1,CFBF,BREADED FISH FILLET,330 Gms x 20 Pkts,FILLETS,54.94,49.6,85.5,conflict,0.33,,manual_required
10639,27243798,Al Kabeer Butter Zing Chicken Fillet 700 gm,Al Kabeer,Chicken Fillets-Frozen,No Variant,Zing,700 gm,1,CKSK,SHISH KEBAB,600 Gms x 12 Pkts,KEBAB,53.13,44.44,85.5,conflict,0.31,,manual_required
10640,27243821,Al Kabeer Paneer Cubes 500 gm,Al Kabeer,Paneer,No Variant,Paneer,500 gm,1,CKCCR,CHICKEN ‘N’ CHEESE RINGS 300,300 gms x 12 pkts,POP-CORN & CHICKEN FRIES,52.03,41.3,85.5,conflict,0.12,,manual_required
10652,27342201,Al Kabeer chicken zinger fillets/ Spicy 750 gm,Al Kabeer,Chicken Fillets-Frozen,No Variant,Zing,750 gm,1,CKSAA,CHICKEN SAMOSAS BULK,1.2 Kgs x 4 Pkts,SAMOSA,52.38,42.31,85.5,conflict,0.11,,manual_required
10661,27345155,Al Kabeer Zing Chicken Strips Plain/Spicy 750 gm,Al Kabeer,Chicken Strips-Frozen,No Variant,Zing,750 gm,1,CKCKB,CHICKEN BURGERS 56 g,840 g. x 9,BURGERS,52.35,42.22,85.5,conflict,0.48,,manual_required
10666,27345159,Al Kabeer Paneer Cubes 200 gm,Al Kabeer,Paneer,No Variant,Paneer,200 gm,1,CKCCR,CHICKEN ‘N’ CHEESE RINGS 300,300 gms x 12 pkts,POP-CORN & CHICKEN FRIES,52.79,43.48,85.5,conflict,0.32,,manual_required
10678,27386768,Al Kabeer ZING CHICKEN STRIPS SMOKED BUFFALO / SPICY SPIRACHA 700 gm,Al Kabeer,Chicken Strips-Frozen,Spicy,Zing,700 gm,1,CCCB,CHICKEN BIRYANI 400,400 Gms x 12 Pkts,READY2EAT,54.6,48.65,85.5,conflict,1.34,,manual_required
10679,27386768,Al Kabeer ZING CHICKEN STRIPS SMOKED BUFFALO / SPICY SPIRACHA 700 gm,Al Kabeer,Chicken Strips-Frozen,No Variant,Zing,700 gm,1,CCCB,CHICKEN BIRYANI 400,400 Gms x 12 Pkts,READY2EAT,54.21,47.54,85.5,conflict,0.35,,manual_required
10683,27387718,"Al Kabeer CHICKEN N’ CHEESE RINGS, 300 gm",Al Kabeer,Chicken Cheese Stick-Frozen,No Variant,Frozen Barbeque Products,300 gm,1,CCSRA,8 CHEESE SPRING ROLLS,240 Gms x 20 Pkts,SPRING ROLL,54.51,48.39,85.5,conflict,0.21,,manual_required
10685,27387720,"Al Kabeer HOT & CRISPY BREADED CHICKEN OR BREADED FILLET, 750 gm",Al Kabeer,Chicken Fillets-Frozen,No Variant,Marinated & Breaded,750 gm,1,CCF,CHICKEN FRIES,12 PKTS X 400 GRM,POP-CORN & CHICKEN FRIES,54.27,47.69,85.5,conflict,0.45,,manual_required
10690,27389633,ALKABEER FRENCH FRIES 1000 gm,Al Kabeer,French Fries-Frozen,No Variant,Frozen Fries & Onion Rings,1 kg,1,CCSAKPR,A.K PRO CHEESE SAMOSA,4 X 1.2 KGS,SAMOSA,52.13,41.58,85.5,conflict,0.41,,manual_required
10703,27393458,Al Kabeer Paneer Cubes 200 gm,Al Kabeer,Paneer,No Variant,Paneer,200 gm,1,CKCCR,CHICKEN ‘N’ CHEESE RINGS 300,300 gms x 12 pkts,POP-CORN & CHICKEN FRIES,52.79,43.48,85.5,conflict,0.32,,manual_required
10706,27394205,Al Kabeer Chicken Nuggets /Kofta (270 gm),Al Kabeer,Chicken Nuggets-Frozen,No Variant,Marinated & Breaded,270 gm,1,CFBF,BREADED FISH FILLET,330 Gms x 20 Pkts,FILLETS,53.38,45.16,85.5,conflict,0.12,,manual_required
10716,27395030,Al Kabeer Zing Chicken Nuggets/Popcorn (270 gm),Al Kabeer,Chicken Popcorn-Frozen,No Variant,Marinated & Breaded,270 gm,1,CCCB,CHICKEN BIRYANI 400,400 Gms x 12 Pkts,READY2EAT,54.08,47.15,85.5,conflict,0.35,,manual_required
10721,27396105,Al kabeer Jalapeno & Cheese Stick 270 gm,Al Kabeer,Cheese Stick/Nuggets-Frozen,No Variant,Marinated & Breaded,270 gm,1,CCSRA,8 CHEESE SPRING ROLLS,240 Gms x 20 Pkts,SPRING ROLL,53.85,46.51,85.5,conflict,1.4,,manual_required
10744,27401378,Al Kabeer Breaded Chicken Fillet 750 gm,Al Kabeer,Chicken Fillets-Frozen,Spicy,Marinated & Breaded,750 gm,1,CKJCNA,JUMBO CHICKEN NUGGETS,1 Kgs x 5 Pkts,NUGGETS,52.82,43.56,85.5,conflict,0.25,,manual_required
10750,27405240,Al Kabeer Blackberries/Blueberries 350 gm,Al Kabeer,Blueberries-Frozen,No Variant,Frozen Fruits,350 gm,1,CBBO,4 BEEF BURGERS,200 Gms x 30 Pkt,BURGERS,52.89,43.75,85.5,conflict,0.86,,manual_required
10760,27414731,Al Kabeer Paneer Cubes 500 gm,Al Kabeer,Paneer,No Variant,Paneer,500 gm,1,CKCCR,CHICKEN ‘N’ CHEESE RINGS 300,300 gms x 12 pkts,POP-CORN & CHICKEN FRIES,52.03,41.3,85.5,conflict,0.12,,manual_required
10763,27418632,Al Kabeer Breaded Chicken Fillet/ Nuggets 750 gm,Al Kabeer,Chicken Nuggets-Frozen,No Variant,Marinated & Breaded,750 gm,1,CFBF,BREADED FISH FILLET,330 Gms x 20 Pkts,FILLETS,54.94,49.6,85.5,conflict,0.33,,manual_required
10764,27418638,Al Kabeer Paneer Cube 200 gm,Al Kabeer,Paneer,No Variant,Paneer,200 gm,1,CKCCNS,CHICKEN & CHEESE STICKS HOT & SPICY,250 gm x 20 Pkts,STICKS & FINGERS,51.88,40.86,85.5,conflict,0.3,,manual_required
10775,27452374,Al Kabeer Chicken 'n' Cheese Rings 300 gm,Al Kabeer,Chicken Cheese Stick-Frozen,No Variant,Frozen Barbeque Products,300 gm,1,CCSRA,8 CHEESE SPRING ROLLS,240 Gms x 20 Pkts,SPRING ROLL,54.51,48.39,85.5,conflict,0.21,,manual_required
10784,27529227,Al Kabeer Zing Fish Fillet Mild Spicy 750 gm,Al Kabeer,Zing Fish Fillet,No Variant,Breaded Seafood,750 gm,1,CFB,BEEF FRANKS,454 Gms x 20 Pkts,SAUSAGES,52.62,42.99,85.5,conflict,0.49,,manual_required
10785,27529228,Al Kabeer Bluebery/Blackberries 350 gm,Al Kabeer,Blueberries-Frozen,No Variant,Frozen Fruits,350 gm,1,CBBO,4 BEEF BURGERS,200 Gms x 30 Pkt,BURGERS,52.24,41.9,85.5,conflict,0.11,,manual_required
10792,27529234,Al Kabeer BREADED CHICKEN FILLET/FILLET SPICY 750 gm,Al Kabeer,Chicken Fillets-Frozen,No Variant,Marinated & Breaded,750 gm,1,CCKSB,CHICKEN STICKS BULK,1 Kgs x 5 Pkts,STICKS & FINGERS,54.93,49.57,85.5,conflict,0.88,,manual_required
10811,27567478,Al Kabeer BLACBERRIES / BLUEBERRIES 350 gm,Al Kabeer,Blueberries-Frozen,No Variant,Frozen Fruits,350 gm,1,CBBO,4 BEEF BURGERS,200 Gms x 30 Pkt,BURGERS,53.05,44.21,85.5,conflict,0.86,,manual_required
10832,27571390,ALKABEER FRENCH FRIES 1000 gm,Al Kabeer,French Fries-Frozen,No Variant,Frozen Fries & Onion Rings,1 kg,1,CCSAKPR,A.K PRO CHEESE SAMOSA,4 X 1.2 KGS,SAMOSA,52.13,41.58,85.5,conflict,0.41,,manual_required
10846,27578349,Al Kabeer Blackberries / Blueberries (350 gm),Al Kabeer,Blueberries-Frozen,No Variant,Frozen Fruits,350 gm,1,CBBO,4 BEEF BURGERS,200 Gms x 30 Pkt,BURGERS,52.89,43.75,85.5,conflict,0.86,,manual_required
10865,27586070,Al Kabeer Paneer Cubes 500 gm,Al Kabeer,Paneer,No Variant,Paneer,500 gm,1,CKCCR,CHICKEN ‘N’ CHEESE RINGS 300,300 gms x 12 pkts,POP-CORN & CHICKEN FRIES,52.03,41.3,85.5,conflict,0.12,,manual_required
10866,27586071,Al Kabeer Butter Zing Chicken Fillet 700 gm,Al Kabeer,Chicken Fillets-Frozen,No Variant,Zing,700 gm,1,CKSK,SHISH KEBAB,600 Gms x 12 Pkts,KEBAB,53.13,44.44,85.5,conflict,0.31,,manual_required
10870,27593128,Al Kabeer Paneer Cube 200 gm,Al Kabeer,Paneer,No Variant,Paneer,200 gm,1,CKCCNS,CHICKEN & CHEESE STICKS HOT & SPICY,250 gm x 20 Pkts,STICKS & FINGERS,51.88,40.86,85.5,conflict,0.3,,manual_required
10877,27641778,Al Kabeer Seasoned Wedges 750/Hash Browns gm,Al Kabeer,Potato Wedges-Frozen,No Variant,Frozen Fries & Onion Rings,750 gm,1,CFB,BEEF FRANKS,454 Gms x 20 Pkts,SAUSAGES,51.91,40.94,85.5,conflict,0.66,,manual_required
10886,27697433,Al Kabeer Punjabi Sambosa 900 gm,Al Kabeer,Samosa-Frozen,Punjabi,"Frozen Pizzas, Wraps, Sandwiches",900 gm,1,CCSAK,12 CHEESE SAMOSAS,240 Gms x 20 Pkts,SAMOSA,54.6,48.65,85.5,conflict,1.69,,manual_required
10888,27697437,Al Kabeer chicken zinger fillets/ Spicy 750 gm,Al Kabeer,Chicken Fillets-Frozen,No Variant,Zing,750 gm,1,CKSAA,CHICKEN SAMOSAS BULK,1.2 Kgs x 4 Pkts,SAMOSA,52.38,42.31,85.5,conflict,0.11,,manual_required
10889,27697438,Al Kabeer krazee Chicken Nuggets 750 gm,Al Kabeer,Chicken Nuggets-Frozen,No Variant,Marinated & Breaded,750 gm,1,CFB,BEEF FRANKS,454 Gms x 20 Pkts,SAUSAGES,52.18,41.74,85.5,conflict,0.05,,manual_required
10891,27706892,Al Kabeer Paneer Cube 200 gm,Al Kabeer,Paneer,No Variant,Paneer,200 gm,1,CKCCNS,CHICKEN & CHEESE STICKS HOT & SPICY,250 gm x 20 Pkts,STICKS & FINGERS,51.88,40.86,85.5,conflict,0.3,,manual_required
10893,27716263,Al Kabeer Tempura Chicken Nuggets 750 gm,Al Kabeer,Chicken Nuggets-Frozen,No Variant,Marinated & Breaded,750 gm,1,CFBF,BREADED FISH FILLET,330 Gms x 20 Pkts,FILLETS,52.58,42.86,85.5,conflict,0.52,,manual_required
10894,27716270,Al Kabeer Zing Non-Spicy Chicken Fillets/Strips 750 gm,Al Kabeer,Chicken Strips-Frozen,No Variant,Zing,750 gm,1,CFBF,BREADED FISH FILLET,330 Gms x 20 Pkts,FILLETS,53.0,44.07,85.5,conflict,1.18,,manual_required
10895,27716270,Al Kabeer Zing Non-Spicy Chicken Fillets/Strips 750 gm,Al Kabeer,Chicken Fillets-Frozen,No Variant,Zing,750 gm,1,CFBF,BREADED FISH FILLET,330 Gms x 20 Pkts,FILLETS,53.0,44.07,85.5,conflict,1.18,,manual_required
10896,27724020,Al Kabeer Chicken / Krazee Chicken Nuggets 750 gm,Al Kabeer,Chicken Nuggets-Frozen,No Variant,Marinated & Breaded,750 gm,1,CCKSB,CHICKEN STICKS BULK,1 Kgs x 5 Pkts,STICKS & FINGERS,53.97,46.85,85.5,conflict,0.24,,manual_required
10901,27730710,Al Kabeer ZING CHICKEN STRIPS SMOKED BUFFALO / SPICY SPIRACHA 700 gm,Al Kabeer,Chicken Strips-Frozen,Spicy,Zing,700 gm,1,CCCB,CHICKEN BIRYANI 400,400 Gms x 12 Pkts,READY2EAT,54.6,48.65,85.5,conflict,1.34,,manual_required
10902,27730710,Al Kabeer ZING CHICKEN STRIPS SMOKED BUFFALO / SPICY SPIRACHA 700 gm,Al Kabeer,Chicken Strips-Frozen,No Variant,Zing,700 gm,1,CCCB,CHICKEN BIRYANI 400,400 Gms x 12 Pkts,READY2EAT,54.21,47.54,85.5,conflict,0.35,,manual_required
10909,27743542,"Al Kabeer French Fries, 2.5 kg",Al Kabeer,French Fries-Frozen,No Variant,Frozen Fries & Onion Rings,2.5 kg,1,CFBFA,BREADED FISH FILLET BULK,1 Kgs x 5 Pkts,FILLETS,52.24,41.9,85.5,conflict,0.08,,manual_required
10917,27743906,"ALKABEER ZING NON SPICY OR SPICY CHICKEN STRIPS, 750 gm",Al Kabeer,Chicken Strips-Frozen,Spicy,Zing,750 gm,1,CKCKB,CHICKEN BURGERS 56 g,840 g. x 9,BURGERS,54.2,47.5,85.5,conflict,0.6,,manual_required
10918,27743906,"ALKABEER ZING NON SPICY OR SPICY CHICKEN STRIPS, 750 gm",Al Kabeer,Chicken Strips-Frozen,No Variant,Zing,750 gm,1,CKBT,TAYEBAT CHICKEN BURGER,1 Kgs x 9 Pkts,BURGERS,53.42,45.28,85.5,conflict,2.41,,manual_required
10919,27744212,Al Kabeer CRAZY CHICKEN NUGGETS 750 gm,Al Kabeer,Chicken Nuggets-Frozen,No Variant,Marinated & Breaded,750 gm,1,CKBCS,BEEF COCKTAIL SAUSAGES,400 Gms x 20 Pkts,SAUSAGES,53.26,44.83,85.5,conflict,0.95,,manual_required
10927,27744222,ALKABEER CHICKEN KOFTA 300 gm,Al Kabeer,Chicken Kofta-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,300 gm,1,CCCB,CHICKEN BIRYANI 400,400 Gms x 12 Pkts,READY2EAT,54.43,48.15,85.5,conflict,1.81,,manual_required
10932,27746001,Al Kabeer BLACBERRIES / BLUEBERRIES 350 gm,Al Kabeer,Blueberries-Frozen,No Variant,Frozen Fruits,350 gm,1,CBBO,4 BEEF BURGERS,200 Gms x 30 Pkt,BURGERS,53.05,44.21,85.5,conflict,0.86,,manual_required
10944,27752963,Alkabeer Chicken Burger Jumbo 10 pcs 1 kg,Al Kabeer,Chicken Burger-Frozen,Unbreaded,Frozen Burger,1 kg,1,CFBJ,JUMBO HOTDOGS,400 Gms x 20 Pkts,SAUSAGES,54.89,49.48,85.5,conflict,0.21,,manual_required
10950,27753808,Al Kabeer Green Peas/Mixed Vegetables 900 gm,Al Kabeer,Green/Garden Peas-Frozen,No Variant,Frozen Vegetables,900 gm,1,CFB,BEEF FRANKS,454 Gms x 20 Pkts,SAUSAGES,52.24,41.9,85.5,conflict,0.06,,manual_required
10951,27753808,Al Kabeer Green Peas/Mixed Vegetables 900 gm,Al Kabeer,Mix Vegetables-Frozen,No Variant,Frozen Vegetables,900 gm,1,CFBJ,JUMBO HOTDOGS,400 Gms x 20 Pkts,SAUSAGES,52.38,42.31,85.5,conflict,0.0,,manual_required
10956,27753816,Al Kabeer White Fish Fillets 1000 gm,Al Kabeer,White fish Fillet,No Variant,Frozen Seafood,1000 gm,1,CMBAK,MEAT BALLS,300 Gms x 20 Pkts,MEAT BALLS,51.58,40.0,85.5,conflict,0.27,,manual_required
10957,27754752,Al Kabeer Breaded Chicken Fillet 750 gm ,Al Kabeer,Chicken Fillets-Frozen,Spicy,Marinated & Breaded,750 gm,1,CKJCNA,JUMBO CHICKEN NUGGETS,1 Kgs x 5 Pkts,NUGGETS,52.82,43.56,85.5,conflict,0.25,,manual_required
10962,27754991,Al Kabeer White Fish Fillet 1000 gm,Al Kabeer,White fish Fillet,No Variant,Frozen Seafood,1000 gm,1,VVGP,GREEN PEAS,400 gm x 20 Pkts,TRADING-VEG,52.47,42.55,85.5,conflict,0.31,,manual_required
10964,27755641,Al Kabeer Mixed Veg / Green Peas 900 gm,Al Kabeer,Mix Vegetables-Frozen,No Variant,Frozen Vegetables,900 gm,1,CFBJ,JUMBO HOTDOGS,400 Gms x 20 Pkts,SAUSAGES,51.83,40.74,85.5,conflict,0.39,,manual_required
10965,27755641,Al Kabeer Mixed Veg / Green Peas 900 gm,Al Kabeer,Green/Garden Peas-Frozen,No Variant,Frozen Vegetables,900 gm,1,CFBF,BREADED FISH FILLET,330 Gms x 20 Pkts,FILLETS,52.28,42.02,85.5,conflict,0.58,,manual_required
10976,27760406,Al Kabeer Paneer Cubes 200 gm,Al Kabeer,Paneer,No Variant,Paneer,200 gm,1,CKCCR,CHICKEN ‘N’ CHEESE RINGS 300,300 gms x 12 pkts,POP-CORN & CHICKEN FRIES,52.79,43.48,85.5,conflict,0.32,,manual_required
10978,27760412,Al Kabeer Zing Chicken Strips Spicy/Non Spicy 750 gm,Al Kabeer,Chicken Strips-Frozen,No Variant,Zing,750 gm,1,CKJCNA,JUMBO CHICKEN NUGGETS,1 Kgs x 5 Pkts,NUGGETS,52.19,41.76,85.5,conflict,0.3,,manual_required
10980,27771079,Al Kabeer Paneer Cubes 500 gm,Al Kabeer,Paneer,No Variant,Paneer,500 gm,1,CKCCR,CHICKEN ‘N’ CHEESE RINGS 300,300 gms x 12 pkts,POP-CORN & CHICKEN FRIES,52.03,41.3,85.5,conflict,0.12,,manual_required
10983,27771834,Al Kabeer Breaded Chicken Fillet/Chicken Nuggets 750 gm,Al Kabeer,Chicken Fillets-Frozen,No Variant,Marinated & Breaded,750 gm,1,CCF,CHICKEN FRIES,12 PKTS X 400 GRM,POP-CORN & CHICKEN FRIES,54.51,48.39,85.5,conflict,0.2,,manual_required
10995,27843290,Al Kabeer Nuggets 750 gm /Breaded Chicken Fillet 750 gm,Al Kabeer,Chicken Fillets-Frozen,No Variant,Marinated & Breaded,750 gm,1,BF,BEEF TENDERLOIN/FILLET,20 KGS,MEAT-INDIAN-TRD,54.31,47.83,85.5,conflict,0.27,,manual_required
10996,27843290,Al Kabeer Nuggets 750 gm /Breaded Chicken Fillet 750 gm,Al Kabeer,Chicken Nuggets-Frozen,No Variant,Marinated & Breaded,750 gm,1,BF,BEEF TENDERLOIN/FILLET,20 KGS,MEAT-INDIAN-TRD,54.81,49.23,85.5,conflict,0.2,,manual_required
11006,27876468,Al Kabeer ZING CHICKEN STRIPS NON SPICY / SPICY 750 gm,Al Kabeer,Chicken Strips-Frozen,No Variant,Zing,750 gm,1,CKJCNA,JUMBO CHICKEN NUGGETS,1 Kgs x 5 Pkts,NUGGETS,52.19,41.76,85.5,conflict,0.3,,manual_required
11009,27913808,Al Kabeer Zing Chicken Strips NON Spicy/Spicy 750 gm,Al Kabeer,Chicken Strips-Frozen,No Variant,Zing,750 gm,1,CKJCNA,JUMBO CHICKEN NUGGETS,1 Kgs x 5 Pkts,NUGGETS,52.19,41.76,85.5,conflict,0.3,,manual_required
11012,27913841,Al Kabeer Professional 9x9 - 2500 gm,Al Kabeer,French Fries-Frozen,No Variant,Frozen Fries & Onion Rings,2.5 kg,1,CCCB,CHICKEN BIRYANI 400,400 Gms x 12 Pkts,READY2EAT,53.69,46.03,85.5,conflict,0.43,,manual_required
11016,27927394,Al Kabeer Breaded Chicken Fillet/Nuggets 750 gm,Al Kabeer,Chicken Nuggets-Frozen,No Variant,Marinated & Breaded,750 gm,1,CFBF,BREADED FISH FILLET,330 Gms x 20 Pkts,FILLETS,54.94,49.6,85.5,conflict,0.33,,manual_required
11017,27930395,Al Kabeer Zing Chicken Fillets/Spicy 750 Gm,Al Kabeer,Chicken Fillets-Frozen,No Variant,Zing,750 gm,1,CKSK,SHISH KEBAB,600 Gms x 12 Pkts,KEBAB,53.73,46.15,85.5,conflict,0.35,,manual_required
11018,27930396,Al Kabeer Chicken n Cheese Rings 300 gm,Al Kabeer,Chicken Cheese Stick-Frozen,No Variant,Frozen Barbeque Products,300 gm,1,CCSRA,8 CHEESE SPRING ROLLS,240 Gms x 20 Pkts,SPRING ROLL,54.51,48.39,85.5,conflict,0.21,,manual_required
11025,27930402,Al Kabeer Zing Chicken Strips Normal / Spicy 750 Gm,Al Kabeer,Chicken Strips-Frozen,No Variant,Marinated & Breaded,750 gm,1,CCKSB,CHICKEN STICKS BULK,1 Kgs x 5 Pkts,STICKS & FINGERS,54.93,49.59,85.5,conflict,1.37,,manual_required
11026,27930403,Al Kabeer Chicken Pop-Corn 750 Gm,Al Kabeer,Chicken Popcorn-Frozen,No Variant,Marinated & Breaded,750 gm,1,CKCKB,CHICKEN BURGERS 56 g,840 g. x 9,BURGERS,51.89,40.91,85.5,conflict,0.06,,manual_required
11027,27930404,Al Kabeer French Fries 2.5 Kg,Al Kabeer,French Fries-Frozen,No Variant,Frozen Fries & Onion Rings,2.5 kg,1,CFBFA,BREADED FISH FILLET BULK,1 Kgs x 5 Pkts,FILLETS,52.24,41.9,85.5,conflict,0.08,,manual_required
11036,27951087,Al Kabeer Breaded Shrimps 1000 gm,Al Kabeer,Breaded shrimp frozen,No Variant,Breaded Seafood,1 kg,1,CKSK,SHISH KEBAB,600 Gms x 12 Pkts,KEBAB,52.82,43.56,85.5,conflict,0.69,,manual_required
11039,27970341,ALKABEER ZING CHICKEN STRIPS SPICY / NON-SPICY 750 gm,Al Kabeer,Chicken Strips-Frozen,No Variant,Zing,750 gm,1,CKJCNA,JUMBO CHICKEN NUGGETS,1 Kgs x 5 Pkts,NUGGETS,52.19,41.76,85.5,conflict,0.3,,manual_required
11041,27976227,Al Kabeer Paneer Cubes 200 gm,Al Kabeer,Paneer,No Variant,Paneer,200 gm,1,CKCCR,CHICKEN ‘N’ CHEESE RINGS 300,300 gms x 12 pkts,POP-CORN & CHICKEN FRIES,52.79,43.48,85.5,conflict,0.32,,manual_required
11047,27978553,"Al Kabeer ZING CHICKEN STRIPS SMOKE BUFFALO OR SPICY SRIRACHA, 700 gm",Al Kabeer,Chicken Strips-Frozen,No Variant,Zing,700 gm,1,CCKSB,CHICKEN STICKS BULK,1 Kgs x 5 Pkts,STICKS & FINGERS,54.19,47.46,85.5,conflict,0.24,,manual_required
11050,27978703,"Al Kabeer PUNJABI SAMOSA, 900 gm",Al Kabeer,Samosa-Frozen,Punjabi,"Frozen Pizzas, Wraps, Sandwiches",900 gm,1,CCSAK,12 CHEESE SAMOSAS,240 Gms x 20 Pkts,SAMOSA,53.89,46.6,85.5,conflict,0.67,,manual_required
11052,27979411,Al Kabeer ZING CHICKEN STRIPS SPICY / NON-SPICY 750 gm,Al Kabeer,Chicken Strips-Frozen,No Variant,Zing,750 gm,1,CKJCNA,JUMBO CHICKEN NUGGETS,1 Kgs x 5 Pkts,NUGGETS,52.19,41.76,85.5,conflict,0.3,,manual_required
